EventID,PageNumber,PageEventEnds,OrderWithinPage,OrderPageEnd,EventLength,Chronological Order,StartDate,EndDate,Summary,event_words,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values
15895,170,170,170.06,170.07,0.009999999999990905,465,1896-01-01,1896-12-31,"Clytemnestra brings the money that she has <br> ""scrimped and saved"" to General Compson to <br> finish paying for Charles Etienne Saint-Valery Bon's <br> tombstone (170).  [SOURCE: Quentin]",87,6,NA,518,NA,NA,NA,NA,Plot,360
15895,170,170,170.06,170.07,0.009999999999990905,465,1896-01-01,1896-12-31,"Clytemnestra brings the money that she has <br> ""scrimped and saved"" to General Compson to <br> finish paying for Charles Etienne Saint-Valery Bon's <br> tombstone (170).  [SOURCE: Quentin]",87,6,NA,518,NA,NA,NA,NA,Story,518
15896,170,171,170.07,171.01,0.9399999999999977,473,1908-09-01,1908-10-31,Quentin reads the epitaph on Judith's tombstone. <br>  [SOURCE: Narrator],106,6,NA,526,NA,NA,NA,NA,Plot,361
15896,170,171,170.07,171.01,0.9399999999999977,473,1908-09-01,1908-10-31,Quentin reads the epitaph on Judith's tombstone. <br>  [SOURCE: Narrator],106,6,NA,526,NA,NA,NA,NA,Story,526
15897,171,171,171.01,171.02,0.010000000000019327,532,1910-01-13,1910-01-13,"Quentin thinks he has had to listen <br> ""to too much,"" in a passage that <br> conflates his father's voice and Shreve's, and <br> the 1908 trip to the graveyard at <br> Sutpen's with being in his dorm room <br> in 1910.  [SOURCE: Narrator]",36,6,NA,NA,NA,599,NA,NA,Plot,362
15897,171,171,171.01,171.02,0.010000000000019327,532,1910-01-13,1910-01-13,"Quentin thinks he has had to listen <br> ""to too much,"" in a passage that <br> conflates his father's voice and Shreve's, and <br> the 1908 trip to the graveyard at <br> Sutpen's with being in his dorm room <br> in 1910.  [SOURCE: Narrator]",36,6,NA,NA,NA,599,NA,NA,Story,599
15898,171,171,171.02,171.03,0.009999999999990905,462,1884-02-15,1884-02-29,"After rephrasing his assertion about women and <br> romance, Mr. Compson tells Quentin that it <br> was Rosa who ordered Judith's tombstone.  [SOURCE: Father]",68,6,NA,NA,NA,NA,515,NA,Plot,363
15898,171,171,171.02,171.03,0.009999999999990905,462,1884-02-15,1884-02-29,"After rephrasing his assertion about women and <br> romance, Mr. Compson tells Quentin that it <br> was Rosa who ordered Judith's tombstone.  [SOURCE: Father]",68,6,NA,NA,NA,NA,515,NA,Story,515
15899,171,172,171.03,172.01,0.9799999999999898,401,1866-07-01,1900-12-31,"Mr. Compson describes Rosa's life after she <br> returns to town, from the perspective of <br> Judge Benbow, who has commissioned himself to <br> be a kind of guardian.  [SOURCE: Father]",439,6,NA,NA,NA,NA,447,NA,Plot,364
15899,171,172,171.03,172.01,0.9799999999999898,401,1866-07-01,1900-12-31,"Mr. Compson describes Rosa's life after she <br> returns to town, from the perspective of <br> Judge Benbow, who has commissioned himself to <br> be a kind of guardian.  [SOURCE: Father]",439,6,NA,NA,NA,NA,447,NA,Story,447
15901,172,172,172.01,172.02,0.010000000000019327,402,1866-07-01,1900-12-31,"As an ironic formality, Judge Benbow kept <br> track of his work for Coldfield's ""Estate,"" <br> work which consisted mainly of betting on <br> horse races (172).  [SOURCE: Father]",123,6,NA,NA,NA,NA,448,NA,Plot,365
15901,172,172,172.01,172.02,0.010000000000019327,402,1866-07-01,1900-12-31,"As an ironic formality, Judge Benbow kept <br> track of his work for Coldfield's ""Estate,"" <br> work which consisted mainly of betting on <br> horse races (172).  [SOURCE: Father]",123,6,NA,NA,NA,NA,448,NA,Story,448
15902,172,172,172.02,172.03,0.009999999999990905,533,1910-01-13,1910-01-13,"Apparently Shreve interrupts Quentin's memory about visiting <br> the graves in 1908 to note that <br> Quentin ""knew it all already"" (172); at <br> least, it's not clear who else besides <br> Shreve could refer to ""what your father <br> was saying"" (172).  [SOURCE: Ambiguous]",62,6,NA,600,NA,NA,NA,NA,Plot,366
15902,172,172,172.02,172.03,0.009999999999990905,533,1910-01-13,1910-01-13,"Apparently Shreve interrupts Quentin's memory about visiting <br> the graves in 1908 to note that <br> Quentin ""knew it all already"" (172); at <br> least, it's not clear who else besides <br> Shreve could refer to ""what your father <br> was saying"" (172).  [SOURCE: Ambiguous]",62,6,NA,600,NA,NA,NA,NA,Story,600
15904,172,172,172.03,172.04,0.009999999999990905,466,1900-01-01,1905-12-31,"Someone, possibly Shreve, reminds Quentin of the <br> time when he and ""four or five <br> other boys"" went on a dare out <br> to the old Sutpen house.  [SOURCE: Ambiguous]",88,6,NA,NA,NA,NA,519,NA,Plot,367
15904,172,172,172.03,172.04,0.009999999999990905,466,1900-01-01,1905-12-31,"Someone, possibly Shreve, reminds Quentin of the <br> time when he and ""four or five <br> other boys"" went on a dare out <br> to the old Sutpen house.  [SOURCE: Ambiguous]",88,6,NA,NA,NA,NA,519,NA,Story,519
15903,172,173,172.04,173.01,0.9699999999999989,464,1895-01-01,1900-12-31,"One night ""twenty-six years"" after the Sutpen <br> house was empty, ""a wagon full of <br> strangers"" tries to spend the night there <br> but drive away quickly after ""something happened"" <br> (172).  [SOURCE: Ambiguous]",92,6,NA,NA,NA,NA,517,NA,Plot,368
15903,172,173,172.04,173.01,0.9699999999999989,464,1895-01-01,1900-12-31,"One night ""twenty-six years"" after the Sutpen <br> house was empty, ""a wagon full of <br> strangers"" tries to spend the night there <br> but drive away quickly after ""something happened"" <br> (172).  [SOURCE: Ambiguous]",92,6,NA,NA,NA,NA,517,NA,Story,517
15905,173,173,173.01,173.02,0.010000000000019327,474,1908-09-01,1908-10-31,"Someone, possibly Shreve, describes the scene in <br> the graveyard when Mr. Compson teases Luster <br> about being afraid of Sutpen's ghost.  [SOURCE: Ambiguous]",271,6,NA,527,NA,NA,NA,NA,Plot,369
15905,173,173,173.01,173.02,0.010000000000019327,474,1908-09-01,1908-10-31,"Someone, possibly Shreve, describes the scene in <br> the graveyard when Mr. Compson teases Luster <br> about being afraid of Sutpen's ghost.  [SOURCE: Ambiguous]",271,6,NA,527,NA,NA,NA,NA,Story,527
15906,173,174,173.02,174.01,0.9899999999999807,467,1900-01-01,1905-12-31,"Someone, possibly Shreve, reminds Quentin of ""that <br> day"" when he, Luster and a few <br> other boys saw Clytemnestra in the old <br> slave quarters at Sutpen's (174).  [SOURCE: Ambiguous]",344,6,NA,NA,NA,NA,520,NA,Plot,370
15906,173,174,173.02,174.01,0.9899999999999807,467,1900-01-01,1905-12-31,"Someone, possibly Shreve, reminds Quentin of ""that <br> day"" when he, Luster and a few <br> other boys saw Clytemnestra in the old <br> slave quarters at Sutpen's (174).  [SOURCE: Ambiguous]",344,6,NA,NA,NA,NA,520,NA,Story,520
15907,174,174,174.01,174.02,0.010000000000019327,475,1908-09-01,1908-10-31,Shreve reminds Quentin of what Luster had <br> said about Jim Bond.  [SOURCE: Shreve],208,6,NA,NA,NA,NA,528,NA,Plot,371
15907,174,174,174.01,174.02,0.010000000000019327,475,1908-09-01,1908-10-31,Shreve reminds Quentin of what Luster had <br> said about Jim Bond.  [SOURCE: Shreve],208,6,NA,NA,NA,NA,528,NA,Story,528
15908,174,175,174.02,175.01,0.9899999999999807,458,1882-01-01,1909-09-06,"Shreve sums up Bond's life ""in that <br> cabin behind the haunted house"" over ""twenty-six <br> years"" (174).  [SOURCE: Shreve]",179,6,NA,NA,NA,NA,511,NA,Plot,372
15908,174,175,174.02,175.01,0.9899999999999807,458,1882-01-01,1909-09-06,"Shreve sums up Bond's life ""in that <br> cabin behind the haunted house"" over ""twenty-six <br> years"" (174).  [SOURCE: Shreve]",179,6,NA,NA,NA,NA,511,NA,Story,511
15909,175,175,175.01,175.02,0.010000000000019327,492.1,1909-09-06,1909-09-06,"Shreve reminds Quentin of what Rosa said <br> about ""someone hiding out there"" at Sutpen's <br> (175).  [SOURCE: Shreve]",65,6,NA,NA,NA,NA,550,NA,Plot,373
15909,175,175,175.01,175.02,0.010000000000019327,492.1,1909-09-06,1909-09-06,"Shreve reminds Quentin of what Rosa said <br> about ""someone hiding out there"" at Sutpen's <br> (175).  [SOURCE: Shreve]",65,6,NA,NA,NA,NA,550,NA,Story,550
15910,175,175,175.02,176.01,0.9899999999999807,509,1909-09-06,1909-09-06,"The chapter ends with Shreve referring to <br> the nighttime trip that Quentin and Rosa <br> made to the Sutpen place, but stops <br> before reaching the discovery they made.  [SOURCE: Shreve]",57,6,NA,NA,NA,NA,574,NA,Plot,374
15910,175,175,175.02,176.01,0.9899999999999807,509,1909-09-06,1909-09-06,"The chapter ends with Shreve referring to <br> the nighttime trip that Quentin and Rosa <br> made to the Sutpen place, but stops <br> before reaching the discovery they made.  [SOURCE: Shreve]",57,6,NA,NA,NA,NA,574,NA,Story,574
15911,176,177,176.01,177.01,1,534,1910-01-13,1910-01-13,The chapter begins by re-setting the scene <br> in the Harvard dorm room.  [SOURCE: Narrator],295,7,NA,601,NA,NA,NA,NA,Plot,375
15911,176,177,176.01,177.01,1,534,1910-01-13,1910-01-13,The chapter begins by re-setting the scene <br> in the Harvard dorm room.  [SOURCE: Narrator],295,7,NA,601,NA,NA,NA,NA,Story,601
15912,177,177,177.01,177.02,0.010000000000019327,63,1834-06-01,1834-08-31,"Quentin begins Sutpen's own version of his <br> story by mentioning the time ""the architect"" <br> tried to run away (177).  [SOURCE: Grandfather, Quentin]",34,7,NA,NA,NA,NA,71,NA,Plot,376
15912,177,177,177.01,177.02,0.010000000000019327,63,1834-06-01,1834-08-31,"Quentin begins Sutpen's own version of his <br> story by mentioning the time ""the architect"" <br> tried to run away (177).  [SOURCE: Grandfather, Quentin]",34,7,NA,NA,NA,NA,71,NA,Story,71
15913,177,177,177.02,177.03,0.009999999999990905,535,1910-01-13,1910-01-13,"Shreve interrupts Quentin's story-telling, as he will <br> do a number of times in this <br> chapter; the narrator describes his appearance, bare-chested <br> at the table.  [SOURCE: Narrator]",89,7,NA,602,NA,NA,NA,NA,Plot,377
15913,177,177,177.02,177.03,0.009999999999990905,535,1910-01-13,1910-01-13,"Shreve interrupts Quentin's story-telling, as he will <br> do a number of times in this <br> chapter; the narrator describes his appearance, bare-chested <br> at the table.  [SOURCE: Narrator]",89,7,NA,602,NA,NA,NA,NA,Story,602
15914,177,177,177.03,177.04,0.009999999999990905,65,1834-06-01,1834-08-31,"Quentin resumes his story-telling, anticipating the end <br> of the pursuit for the escaped architect. <br>  [SOURCE: Grandfather, Quentin]",110,7,NA,NA,NA,NA,73,NA,Plot,378
15914,177,177,177.03,177.04,0.009999999999990905,65,1834-06-01,1834-08-31,"Quentin resumes his story-telling, anticipating the end <br> of the pursuit for the escaped architect. <br>  [SOURCE: Grandfather, Quentin]",110,7,NA,NA,NA,NA,73,NA,Story,73
15915,177,177,177.04,177.05,0.010000000000019327,537,1910-01-13,1910-01-13,"Shreve again interrupts, speculating on why the <br> architect ran away; Quentin does not reply, <br> sitting before the letter from his father. <br>  [SOURCE: Narrator]",72,7,NA,603,NA,NA,NA,NA,Plot,379
15915,177,177,177.04,177.05,0.010000000000019327,537,1910-01-13,1910-01-13,"Shreve again interrupts, speculating on why the <br> architect ran away; Quentin does not reply, <br> sitting before the letter from his father. <br>  [SOURCE: Narrator]",72,7,NA,603,NA,NA,NA,NA,Story,603
15916,177,178,177.05,178.01,0.9599999999999795,64,1834-06-01,1834-08-31,"When Sutpen discovers the architect has fled, <br> he makes plans to hunt him.  [SOURCE: Grandfather, Quentin]",233,7,NA,NA,NA,NA,72,NA,Plot,380
15916,177,178,177.05,178.01,0.9599999999999795,64,1834-06-01,1834-08-31,"When Sutpen discovers the architect has fled, <br> he makes plans to hunt him.  [SOURCE: Grandfather, Quentin]",233,7,NA,NA,NA,NA,72,NA,Story,72
15917,178,178,178.01,178.02,0.010000000000019327,66,1834-06-02,1834-08-31,"Men bring champagne, whiskey and dogs as <br> they prepare to help Sutpen hunt the <br> runaway architect.  [SOURCE: Grandfather, Quentin]",95,7,NA,NA,NA,NA,74,NA,Plot,381
15917,178,178,178.01,178.02,0.010000000000019327,66,1834-06-02,1834-08-31,"Men bring champagne, whiskey and dogs as <br> they prepare to help Sutpen hunt the <br> runaway architect.  [SOURCE: Grandfather, Quentin]",95,7,NA,NA,NA,NA,74,NA,Story,74
15918,178,178,178.02,178.03,0.009999999999990905,67,1834-06-03,1834-08-31,"The hunt for the escaped architect begins, <br> with Sutpen and General Compson riding in <br> company.  [SOURCE: Grandfather, Quentin]",149,7,NA,NA,NA,NA,75,NA,Plot,382
15918,178,178,178.02,178.03,0.009999999999990905,67,1834-06-03,1834-08-31,"The hunt for the escaped architect begins, <br> with Sutpen and General Compson riding in <br> company.  [SOURCE: Grandfather, Quentin]",149,7,NA,NA,NA,NA,75,NA,Story,75
15919,178,179,178.03,179.01,0.9799999999999898,10,1820-03-01,1820-12-31,"Sutpen begins telling Grandfather his story, which <br> Quentin introduces with the idea of ""innocence"" <br> (178).  [SOURCE: Sutpen, Grandfather, Quentin]",221,7,NA,NA,NA,NA,12,NA,Plot,383
15919,178,179,178.03,179.01,0.9799999999999898,10,1820-03-01,1820-12-31,"Sutpen begins telling Grandfather his story, which <br> Quentin introduces with the idea of ""innocence"" <br> (178).  [SOURCE: Sutpen, Grandfather, Quentin]",221,7,NA,NA,NA,NA,12,NA,Story,12
15920,179,179,179.01,179.02,0.010000000000019327,538,1910-01-13,1910-01-13,Shreve interrupts Quentin to remind him that <br> before the Civil War the state of <br> West Virginia did not exist.  [SOURCE: Narrator],68,7,NA,604,NA,NA,NA,NA,Plot,384
15920,179,179,179.01,179.02,0.010000000000019327,538,1910-01-13,1910-01-13,Shreve interrupts Quentin to remind him that <br> before the Civil War the state of <br> West Virginia did not exist.  [SOURCE: Narrator],68,7,NA,604,NA,NA,NA,NA,Story,604
15921,179,180,179.02,180.01,0.9899999999999807,1.5,1808-01-01,1817-12-31,"Growing up in the mountains, Sutpen knew <br> nothing about slavery or class differences; in <br> the mountains ""the land belongs to anybody <br> and everybody"" (179).  [SOURCE: Sutpen, Grandfather, Quentin]",697,7,Sutpen born,NA,NA,NA,2,NA,Plot,385
15921,179,180,179.02,180.01,0.9899999999999807,1.5,1808-01-01,1817-12-31,"Growing up in the mountains, Sutpen knew <br> nothing about slavery or class differences; in <br> the mountains ""the land belongs to anybody <br> and everybody"" (179).  [SOURCE: Sutpen, Grandfather, Quentin]",697,7,Sutpen born,NA,NA,NA,2,NA,Story,2
22378,180,180,180.01,180.02,0.010000000000019327,4,1817-01-01,1817-12-31,"The narrative of the Sutpen family's migration <br> back to the low country begins.    [SOURCE: Sutpen, Grandfather, Quentin]",22,7,NA,5,NA,NA,NA,NA,Plot,386
22378,180,180,180.01,180.02,0.010000000000019327,4,1817-01-01,1817-12-31,"The narrative of the Sutpen family's migration <br> back to the low country begins.    [SOURCE: Sutpen, Grandfather, Quentin]",22,7,NA,5,NA,NA,NA,NA,Story,5
22379,180,180,180.02,180.03,0.009999999999990905,1,1730-01-01,1770-12-31,"Parenthetically the narrative notes the arrival of <br> ""the first Sutpen"" in the new world; <br> that he comes to Jamestown from ""the <br> Old Bailey"" suggests clearly that he is <br> one of the convicts whom the British <br> empire forced to emigrate to supply their <br> colonies with settlers (180) [SOURCE: Sutpen]",10,7,NA,1,NA,NA,NA,NA,Plot,387
22379,180,180,180.02,180.03,0.009999999999990905,1,1730-01-01,1770-12-31,"Parenthetically the narrative notes the arrival of <br> ""the first Sutpen"" in the new world; <br> that he comes to Jamestown from ""the <br> Old Bailey"" suggests clearly that he is <br> one of the convicts whom the British <br> empire forced to emigrate to supply their <br> colonies with settlers (180) [SOURCE: Sutpen]",10,7,NA,1,NA,NA,NA,NA,Story,1
15922,180,181,180.03,181.01,0.9799999999999898,4.1,1817-01-01,1817-12-31,"The trip the Sutpen family makes from <br> the mountains to ""the slack lowlands"" of <br> Virginia is described as a ""fall"" (180). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",159,7,NA,NA,NA,NA,6,NA,Plot,388
15922,180,181,180.03,181.01,0.9799999999999898,4.1,1817-01-01,1817-12-31,"The trip the Sutpen family makes from <br> the mountains to ""the slack lowlands"" of <br> Virginia is described as a ""fall"" (180). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",159,7,NA,NA,NA,NA,6,NA,Story,6
15923,181,181,181.01,181.02,0.010000000000019327,2,1817-01-01,1817-12-31,"Sutpen doesn't know why his father decided <br> to move; he describes the ""morning"" when <br> their journey started (181).  [SOURCE: Sutpen, Grandfather, Quentin]",356,7,NA,NA,NA,NA,3,NA,Plot,389
15923,181,181,181.01,181.02,0.010000000000019327,2,1817-01-01,1817-12-31,"Sutpen doesn't know why his father decided <br> to move; he describes the ""morning"" when <br> their journey started (181).  [SOURCE: Sutpen, Grandfather, Quentin]",356,7,NA,NA,NA,NA,3,NA,Story,3
15924,181,183,181.02,183.01,1.9899999999999807,3,1817-01-02,1818-12-31,"The journey through Virginia takes a long <br> time.  On the way, the father is repeatedly <br> drunk, one of Sutpen's sisters gives birth, <br> and Thomas sees his first Negro; when <br> they reach the flat country, he ""got <br> it"": he discovers the ""difference"" between races <br> and classes (183).  [SOURCE: Sutpen, Grandfather, Quentin]",860,7,NA,NA,NA,NA,4,NA,Plot,390
15924,181,183,181.02,183.01,1.9899999999999807,3,1817-01-02,1818-12-31,"The journey through Virginia takes a long <br> time.  On the way, the father is repeatedly <br> drunk, one of Sutpen's sisters gives birth, <br> and Thomas sees his first Negro; when <br> they reach the flat country, he ""got <br> it"": he discovers the ""difference"" between races <br> and classes (183).  [SOURCE: Sutpen, Grandfather, Quentin]",860,7,NA,NA,NA,NA,4,NA,Story,4
15925,183,184,183.01,184.01,1,5,1818-01-01,1819-12-31,"Disoriented both physically and psychologically, Sutpen struggles <br> to understand the racial and socio-economic patterns <br> of the slave society he has fallen <br> into.   [SOURCE: Sutpen, Grandfather, Quentin]",373,7,NA,NA,NA,NA,7,NA,Plot,391
