StartDate,Summary,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values,position
1826-01-19,"The rebellion ends, and Sutpen and ""the <br> girl"" become engaged (205).   [SOURCE: Sutpen, Grandfather, Quentin]",7,,,,,36,,Plot,434,
1826-01-19,"The rebellion ends, and Sutpen and ""the <br> girl"" become engaged (205).   [SOURCE: Sutpen, Grandfather, Quentin]",7,,,,,36,,Story,36,
13-01-10,"Quentin pauses in telling the story, as <br> the point where he says Sutpen also <br> stopped.  [SOURCE: Narrator]",7,,608,,,,,Plot,435,
13-01-10,"Quentin pauses in telling the story, as <br> the point where he says Sutpen also <br> stopped.  [SOURCE: Narrator]",7,,608,,,,,Story,608,
1834-06-03,"The passage shifts quickly between the ""flat"" <br> tone in which Sutpen is telling his <br> story to Grandfather and the ""flat tone"" <br> in which Quentin is telling the story <br> to Shreve (206).   [SOURCE: Narrator, Grandfather, Quentin]",7,,,,,85,,Plot,436,
1834-06-03,"The passage shifts quickly between the ""flat"" <br> tone in which Sutpen is telling his <br> story to Grandfather and the ""flat tone"" <br> in which Quentin is telling the story <br> to Shreve (206).   [SOURCE: Narrator, Grandfather, Quentin]",7,,,,,85,,Story,85,
1834-06-04,"Late in the afternoon the trackers find <br> the runaway architect.  [SOURCE: Grandfather, Quentin]",7,,,,,86,,Plot,437,
1834-06-04,"Late in the afternoon the trackers find <br> the runaway architect.  [SOURCE: Grandfather, Quentin]",7,,,,,86,,Story,86,
1835-01-01,"As the architect leaves Yoknapatawpha after Supten's <br> house is built, Grandfather gives him a <br> new hat to replace the one he <br> lost while trying to run away.  [SOURCE: Grandfather, Quentin]",7,,,,,91,,Plot,438,
1835-01-01,"As the architect leaves Yoknapatawpha after Supten's <br> house is built, Grandfather gives him a <br> new hat to replace the one he <br> lost while trying to run away.  [SOURCE: Grandfather, Quentin]",7,,,,,91,,Story,91,
1834-06-04,"The re-captured architect makes an impressive speech <br> in French.  [SOURCE: Grandfather, Quentin]",7,,,,,87,,Plot,439,
1834-06-04,"The re-captured architect makes an impressive speech <br> in French.  [SOURCE: Grandfather, Quentin]",7,,,,,87,,Story,87,
13-01-10,"When Quentin pauses, the narrator uses the <br> occasion to describe Quentin and Shreve as <br> college students from two different ends of <br> the Mississippi River.  [SOURCE: Narrator]",7,,609,,,,,Plot,440,
13-01-10,"When Quentin pauses, the narrator uses the <br> occasion to describe Quentin and Shreve as <br> college students from two different ends of <br> the Mississippi River.  [SOURCE: Narrator]",7,,609,,,,,Story,609,
1834-09-01,"Quentin sums up Sutpen's progress between the <br> two times he told his story to <br> Grandfather.  He mentions the ""design,"" the wrestling with <br> slaves, marrying and having children (including Clytemnestra), <br> and starting his cotton plantation with seed <br> Grandfather ""loaned him"" (208).  [SOURCE: Grandfather, Quentin]",7,,,,,89,,Plot,441,
1834-09-01,"Quentin sums up Sutpen's progress between the <br> two times he told his story to <br> Grandfather.  He mentions the ""design,"" the wrestling with <br> slaves, marrying and having children (including Clytemnestra), <br> and starting his cotton plantation with seed <br> Grandfather ""loaned him"" (208).  [SOURCE: Grandfather, Quentin]",7,,,,,89,,Story,89,
1836-01-01,"In response to a question from Shreve, <br> Quentin gives some account of the dubious <br> business transaction that Sutpen and Coldfield undertook. <br>  [SOURCE: Father, Quentin]",7,,,,,94,,Plot,442,
1836-01-01,"In response to a question from Shreve, <br> Quentin gives some account of the dubious <br> business transaction that Sutpen and Coldfield undertook. <br>  [SOURCE: Father, Quentin]",7,,,,,94,,Story,94,
1859-01-01,"According to Father's account, Mr. Coldfield hated <br> the South because of his own seduction <br> by its climate of ""opportunism and moral <br> brigandage"" (209).  [SOURCE: Father, Quentin]",7,,,,,169,,Plot,443,
1859-01-01,"According to Father's account, Mr. Coldfield hated <br> the South because of his own seduction <br> by its climate of ""opportunism and moral <br> brigandage"" (209).  [SOURCE: Father, Quentin]",7,,,,,169,,Story,169,
1835-01-01,"At Shreve's urging, Quentin resumes the story <br> of how Sutpen pursued his ""design,"" mentioning <br> for the first time the role that <br> another ""little boy without any shoes on"" <br> plays in the scheme (209-10).  [SOURCE: Grandfather, Quentin]",7,,,,,93,,Plot,444,
1835-01-01,"At Shreve's urging, Quentin resumes the story <br> of how Sutpen pursued his ""design,"" mentioning <br> for the first time the role that <br> another ""little boy without any shoes on"" <br> plays in the scheme (209-10).  [SOURCE: Grandfather, Quentin]",7,,,,,93,,Story,93,
1864-11-01,"Father explains what Sutpen meant by talking <br> to Grandfather about ""the boy-symbol at the <br> door"" (210).  [SOURCE: Grandfather, Father, Quentin]",7,,,,,375,,Plot,445,
1864-11-01,"Father explains what Sutpen meant by talking <br> to Grandfather about ""the boy-symbol at the <br> door"" (210).  [SOURCE: Grandfather, Father, Quentin]",7,,,,,375,,Story,375,
13-01-10,"Shreve notes that Quentin also ""sounds like"" <br> Mr. Compson as he tells the story, <br> leading Quentin to wonder how people are <br> connected and whether anything ""ever happens once <br> and is finished"" (210).  [SOURCE: Narrator, Quentin]",7,,,,610,,,Plot,446,
13-01-10,"Shreve notes that Quentin also ""sounds like"" <br> Mr. Compson as he tells the story, <br> leading Quentin to wonder how people are <br> connected and whether anything ""ever happens once <br> and is finished"" (210).  [SOURCE: Narrator, Quentin]",7,,,,610,,,Story,610,
1839-01-01,"Judith and Henry seem ""by sex and <br> age"" perfectly suited to fulfill Sutpen's ""design"" <br> (211).  [SOURCE: Grandfather, Quentin]",7,,,,,123,,Plot,447,
1839-01-01,"Judith and Henry seem ""by sex and <br> age"" perfectly suited to fulfill Sutpen's ""design"" <br> (211).  [SOURCE: Grandfather, Quentin]",7,,,,,123,,Story,123,
1831-01-01,"Sutpen ""repudiates"" his ""first wife and child,"" <br> choosing the twenty slaves he brought to <br> Yoknapatawpha as his divorce settlement (211).  [SOURCE: Grandfather, Quentin]",7,,,,,42,,Plot,448,
1831-01-01,"Sutpen ""repudiates"" his ""first wife and child,"" <br> choosing the twenty slaves he brought to <br> Yoknapatawpha as his divorce settlement (211).  [SOURCE: Grandfather, Quentin]",7,,,,,42,,Story,42,
1864-11-01,"Talking with Grandfather, Sutpen tries to explain <br> the (amoral) logic with which he came <br> to terms with his decision to repudiate <br> his wife and child.  [SOURCE: Grandfather, Quentin]",7,,,,,376,,Plot,449,
1864-11-01,"Talking with Grandfather, Sutpen tries to explain <br> the (amoral) logic with which he came <br> to terms with his decision to repudiate <br> his wife and child.  [SOURCE: Grandfather, Quentin]",7,,,,,376,,Story,376,
1827-01-01,"Sutpen describes the circumstances of his marriage <br> in Haiti, and mentions the deception that <br> was practiced upon his ""good faith"" (212). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",7,,,,,37,,Plot,450,
1827-01-01,"Sutpen describes the circumstances of his marriage <br> in Haiti, and mentions the deception that <br> was practiced upon his ""good faith"" (212). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",7,,,,,37,,Story,37,
1831-01-01,"Sutpen makes a discovery ""after my son <br> was born"" that causes him to repudiate <br> the son and his mother (212); he <br> claims he made sufficient provision to ""repair <br> whatever injustice I might be considered"" to <br> have committed (213).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Charles Bon born,,,,39,,Plot,451,"""top right"""
1831-01-01,"Sutpen makes a discovery ""after my son <br> was born"" that causes him to repudiate <br> the son and his mother (212); he <br> claims he made sufficient provision to ""repair <br> whatever injustice I might be considered"" to <br> have committed (213).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Charles Bon born,,,,39,,Story,39,"""top right"""
1864-11-01,"Grandfather expresses his astonishment at Sutpen's naivete <br> about ""females"" (213).  [SOURCE: Grandfather, Quentin]",7,,,,,378,,Plot,452,
1864-11-01,"Grandfather expresses his astonishment at Sutpen's naivete <br> about ""females"" (213).  [SOURCE: Grandfather, Quentin]",7,,,,,378,,Story,378,
13-01-10,Shreve leaves the room and returns wearing <br> his robe.  [SOURCE: Narrator],7,,611,,,,,Plot,453,
13-01-10,Shreve leaves the room and returns wearing <br> his robe.  [SOURCE: Narrator],7,,611,,,,,Story,611,
1859-12-25,Shreve mentions the Christmas that Henry brought <br> Sutpen's repudiated son to the plantation.  [SOURCE: Shreve],7,,,,,198,,Plot,454,
1859-12-25,Shreve mentions the Christmas that Henry brought <br> Sutpen's repudiated son to the plantation.  [SOURCE: Shreve],7,,,,,198,,Story,198,
1831-01-01,"Mr. Compson suggests how and why Sutpen <br> named his first son ""Charles Bon"" (213). <br>  [SOURCE: Father, Grandfather, Quentin]",7,,,,,41,,Plot,455,
1831-01-01,"Mr. Compson suggests how and why Sutpen <br> named his first son ""Charles Bon"" (213). <br>  [SOURCE: Father, Grandfather, Quentin]",7,,,,,41,,Story,41,
1831-01-01,"Sutpen named all his children.    [SOURCE: Father, Quentin]",7,,,,,43,,Plot,456,
1831-01-01,"Sutpen named all his children.    [SOURCE: Father, Quentin]",7,,,,,43,,Story,43,
13-01-10,"Shreve expresses surprise at what Mr. Compson <br> seems to have learned since he told <br> Sutpen's story earlier; in response, Quentin suggests <br> he himself was the source of this <br> new knowledge, after making the trip out <br> to Sutpen's with Rosa.  [SOURCE: Narrator]",7,,612,,,,,Plot,457,
13-01-10,"Shreve expresses surprise at what Mr. Compson <br> seems to have learned since he told <br> Sutpen's story earlier; in response, Quentin suggests <br> he himself was the source of this <br> new knowledge, after making the trip out <br> to Sutpen's with Rosa.  [SOURCE: Narrator]",7,,612,,,,,Story,612,
1859-12-25,"Sutpen recognizes that Henry's friend is his <br> repudiated son, and in that moment feels <br> his design be destroyed.  [SOURCE: Father, Quentin]",7,,,,,199,,Plot,458,
1859-12-25,"Sutpen recognizes that Henry's friend is his <br> repudiated son, and in that moment feels <br> his design be destroyed.  [SOURCE: Father, Quentin]",7,,,,,199,,Story,199,
1864-11-01,"Sutpen comes to Grandfather to try to <br> find out where he made his ""mistake"" <br> (215).  [SOURCE: Grandfather, Quentin]",7,,,,,377,,Plot,459,
1864-11-01,"Sutpen comes to Grandfather to try to <br> find out where he made his ""mistake"" <br> (215).  [SOURCE: Grandfather, Quentin]",7,,,,,377,,Story,377,
1859-12-25,"Even after experiencing the loss of his <br> design, Sutpen does not give it up; <br> on the other hand, he takes no <br> action during the two weeks that Bon <br> stays at Sutpen's Hundred.  [SOURCE: Father, Grandfather, Quentin]",7,,,,,201,,Plot,460,
1859-12-25,"Even after experiencing the loss of his <br> design, Sutpen does not give it up; <br> on the other hand, he takes no <br> action during the two weeks that Bon <br> stays at Sutpen's Hundred.  [SOURCE: Father, Grandfather, Quentin]",7,,,,,201,,Story,201,
1860-01-05,"Back at college, Bon writes letters to <br> Judith while Sutpen ""does nothing"" (216).    [SOURCE: Father, Quentin]",7,,,,,219,,Plot,461,
1860-01-05,"Back at college, Bon writes letters to <br> Judith while Sutpen ""does nothing"" (216).    [SOURCE: Father, Quentin]",7,,,,,219,,Story,219,
1860-05-15,"Sutpen goes to New Orleans.  It is not known if he hoped <br> to - or did - see his <br> first wife or Bon while he was <br> there.  [SOURCE: Father, Quentin]",7,,,,,229,,Plot,462,
1860-05-15,"Sutpen goes to New Orleans.  It is not known if he hoped <br> to - or did - see his <br> first wife or Bon while he was <br> there.  [SOURCE: Father, Quentin]",7,,,,,229,,Story,229,
1860-12-24,"Bon returns with Henry and on Christmas <br> Eve, ""just before supper time,"" Sutpen confronts <br> Henry and Henry gives his father ""the <br> lie"" and leaves home.  [SOURCE: Father, Quentin]",7,,,,,284,,Plot,463,
1860-12-24,"Bon returns with Henry and on Christmas <br> Eve, ""just before supper time,"" Sutpen confronts <br> Henry and Henry gives his father ""the <br> lie"" and leaves home.  [SOURCE: Father, Quentin]",7,,,,,284,,Story,284,
1861-01-01,"A short passage that sums up the <br> four years of Civil War during which: <br> Sutpen apparently keeps track of Bon and <br> Henry, Henry puts the wedding on hold <br> and Bon (and Judith) on a kind <br> of probation, both General Compson and Bon <br> are wounded at the battle of ""Pittsburg <br> Landing"" (Henry saves Bon on the battlefield), <br> and Sutpen brings home the tombstones in <br> 1864 (217).  [SOURCE: Grandfather, Quentin]",7,,,,,323,,Plot,464,
1861-01-01,"A short passage that sums up the <br> four years of Civil War during which: <br> Sutpen apparently keeps track of Bon and <br> Henry, Henry puts the wedding on hold <br> and Bon (and Judith) on a kind <br> of probation, both General Compson and Bon <br> are wounded at the battle of ""Pittsburg <br> Landing"" (Henry saves Bon on the battlefield), <br> and Sutpen brings home the tombstones in <br> 1864 (217).  [SOURCE: Grandfather, Quentin]",7,,,,,323,,Story,323,
1864-11-01,"Sutpen brings the tombstones home from the <br> war, and talks with Judith about her <br> intentions toward Bon.  [SOURCE: Grandfather, Quentin]",7,,,,,370,,Plot,465,
1864-11-01,"Sutpen brings the tombstones home from the <br> war, and talks with Judith about her <br> intentions toward Bon.  [SOURCE: Grandfather, Quentin]",7,,,,,370,,Story,370,
1864-11-01,"In General Compson's office, on his short <br> time away from war, Sutpen tries to <br> explain or understand how his design failed, <br> and decide what he should do now, <br> whether to play his ""last trump card"" <br> to prevent the marriage or allow it <br> and betray everything he sought to achieve <br> for ""that little boy who approached that <br> door fifty years ago and was turned <br> away"" (220).  [SOURCE: Grandfather, Quentin]",7,,,,,371,,Plot,466,
1864-11-01,"In General Compson's office, on his short <br> time away from war, Sutpen tries to <br> explain or understand how his design failed, <br> and decide what he should do now, <br> whether to play his ""last trump card"" <br> to prevent the marriage or allow it <br> and betray everything he sought to achieve <br> for ""that little boy who approached that <br> door fifty years ago and was turned <br> away"" (220).  [SOURCE: Grandfather, Quentin]",7,,,,,371,,Story,371,
